,Team,Week,AvgPointsScored,AvgPassYards,AvgRushYards,AvgInterceptions,AvgTimesSacked,OppPointsAllowed,OppPassYards,OppRushYards,OppInterceptions,OppSacks,Points
320,RAM,7,25.333333333333332,253.0,135.16666666666666,0.6666666666666666,1.1666666666666667,19.333333333333332,224.16666666666666,113.0,0.8333333333333334,2.5,24
321,RAM,8,25.142857142857142,247.0,138.71428571428572,0.5714285714285714,1.1428571428571428,16.142857142857142,202.28571428571428,106.42857142857143,0.7142857142857143,2.4285714285714284,17
322,RAM,10,21.444444444444443,229.88888888888889,122.44444444444444,0.6666666666666666,1.1111111111111112,27.0,321.8888888888889,83.22222222222223,1.0,2.111111111111111,23
323,RAM,11,21.6,235.2,120.8,0.6,1.3,22.6,223.7,76.6,1.2,3.2,27
324,RAM,12,22.09090909090909,248.0,113.18181818181819,0.7272727272727273,1.1818181818181819,21.272727272727273,189.9090909090909,97.27272727272727,0.7272727272727273,1.6363636363636365,20
325,RAM,13,21.916666666666668,242.5,114.25,0.8333333333333334,1.25,21.5,208.25,113.08333333333333,0.8333333333333334,2.3333333333333335,38
326,RAM,14,23.153846153846153,250.30769230769232,114.61538461538461,0.7692307692307693,1.2307692307692308,19.615384615384617,208.3846153846154,109.6923076923077,1.0769230769230769,1.3846153846153846,24
327,RAM,15,23.214285714285715,241.85714285714286,119.71428571428571,0.7857142857142857,1.2142857142857142,28.071428571428573,266.2857142857143,104.78571428571429,0.6428571428571429,1.5,20
328,RAM,16,23.0,238.33333333333334,119.33333333333333,0.8,1.3333333333333333,22.6,273.46666666666664,88.33333333333333,0.8666666666666667,2.6666666666666665,9
329,RAM,17,22.125,236.9375,119.25,0.8125,1.4375,21.8125,212.5,118.625,0.625,2.875,-1
330,CHI,2,27.0,214.0,149.0,0.0,1.0,26.0,208.0,141.0,0.0,2.0,17
331,CHI,3,22.0,191.5,142.0,1.0,2.5,39.0,372.0,104.5,0.0,2.0,30
332,CHI,4,24.666666666666668,230.0,138.0,1.3333333333333333,2.3333333333333335,15.0,132.0,93.33333333333333,2.0,3.0,11
333,CHI,5,21.25,232.75,110.5,1.25,2.0,23.0,247.75,64.25,1.25,3.5,20
334,CHI,6,21.0,227.8,95.4,1.2,2.2,23.6,223.0,133.4,0.6,1.0,23
335,CHI,7,21.333333333333332,222.83333333333334,90.0,1.1666666666666667,1.8333333333333333,19.0,209.5,109.0,0.6666666666666666,3.3333333333333335,10
336,CHI,8,19.714285714285715,223.85714285714286,84.14285714285714,1.2857142857142858,2.142857142857143,24.857142857142858,204.57142857142858,76.85714285714286,0.42857142857142855,2.0,23
337,CHI,9,20.125,225.0,85.625,1.25,2.5,23.0,235.125,112.125,1.125,0.875,17
338,CHI,10,19.77777777777778,235.44444444444446,82.33333333333333,1.1111111111111112,2.5555555555555554,26.0,255.88888888888889,111.11111111111111,0.6666666666666666,1.7777777777777777,13
339,CHI,12,17.363636363636363,202.45454545454547,71.0909090909091,1.0,2.272727272727273,23.454545454545453,209.63636363636363,103.36363636363636,0.45454545454545453,1.9090909090909092,25
340,CHI,13,18.0,204.66666666666666,75.25,1.0833333333333333,2.3333333333333335,27.333333333333332,240.91666666666666,122.25,0.5833333333333334,1.3333333333333333,30
341,CHI,14,18.923076923076923,208.07692307692307,80.23076923076923,1.0,2.3076923076923075,24.846153846153847,235.76923076923077,139.30769230769232,0.23076923076923078,2.1538461538461537,36
342,CHI,15,20.142857142857142,210.42857142857142,86.57142857142857,0.9285714285714286,2.357142857142857,25.357142857142858,238.28571428571428,111.35714285714286,0.7857142857142857,1.5,33
343,CHI,16,21.0,209.6,94.06666666666666,0.9333333333333333,2.2666666666666666,28.2,253.6,136.73333333333332,0.6666666666666666,1.1333333333333333,41
344,CHI,17,22.25,212.9375,96.1875,0.9375,2.1875,22.0625,205.6875,106.0625,0.625,2.5,-1
345,CAR,2,30.0,259.0,129.0,0.0,1.0,34.0,189.0,82.0,0.0,1.0,17
346,CAR,3,23.5,299.5,108.0,1.0,3.0,18.0,231.0,123.5,0.5,2.0,21
347,CAR,4,22.666666666666668,273.3333333333333,99.0,0.6666666666666666,2.6666666666666665,20.333333333333332,224.66666666666666,110.0,0.0,3.6666666666666665,31
348,CAR,5,24.75,274.0,116.25,0.75,2.0,34.5,341.5,106.75,0.5,1.75,23
349,CAR,6,24.4,281.8,117.8,0.6,1.6,20.0,230.8,113.2,0.6,2.2,16
350,CAR,7,23.0,266.6666666666667,116.83333333333333,0.8333333333333334,2.0,25.0,197.66666666666666,83.5,0.5,2.1666666666666665,24
351,CAR,8,23.142857142857142,263.7142857142857,105.42857142857143,0.7142857142857143,1.8571428571428572,29.571428571428573,333.42857142857144,92.42857142857143,0.7142857142857143,1.4285714285714286,17
352,CAR,9,22.375,250.375,110.625,0.75,2.0,19.0,201.25,142.75,1.125,2.125,31
353,CAR,10,23.333333333333332,259.3333333333333,109.88888888888889,0.6666666666666666,2.0,22.555555555555557,235.0,77.88888888888889,1.2222222222222223,3.2222222222222223,23
354,CAR,11,23.3,245.6,105.4,0.7,2.1,26.7,232.6,127.4,0.5,1.3,20
355,CAR,12,23.0,246.72727272727272,106.36363636363636,0.8181818181818182,2.0,25.272727272727273,237.0,111.0,0.7272727272727273,1.7272727272727273,27
356,CAR,14,21.53846153846154,229.30769230769232,98.23076923076923,0.7692307692307693,1.6923076923076923,24.615384615384617,201.84615384615384,121.38461538461539,0.6153846153846154,2.4615384615384617,27
357,CAR,15,21.928571428571427,230.42857142857142,100.14285714285714,0.7142857142857143,1.8571428571428572,23.071428571428573,209.85714285714286,101.85714285714286,0.5714285714285714,2.5,16
358,CAR,16,21.533333333333335,231.66666666666666,101.13333333333334,0.6666666666666666,1.9333333333333333,19.666666666666668,186.86666666666667,104.93333333333334,0.8666666666666667,2.6666666666666665,20
359,CAR,17,21.4375,227.625,101.875,0.6875,2.0625,20.625,201.625,89.25,0.8125,2.625,-1
360,WAS,2,27.0,159.0,80.0,0.0,3.0,20.0,243.0,123.0,0.0,3.0,15
361,WAS,3,21.0,179.0,98.5,0.0,3.5,34.0,277.5,89.5,0.0,2.5,20
362,WAS,4,20.666666666666668,188.0,100.0,1.0,3.3333333333333335,18.666666666666668,268.6666666666667,107.0,0.6666666666666666,2.0,17
363,WAS,5,19.75,209.5,92.25,0.75,3.25,20.0,229.75,123.5,1.0,3.0,10
364,WAS,6,17.8,181.6,81.4,0.6,4.2,26.6,232.4,110.6,0.6,2.4,19
365,WAS,7,18.0,193.16666666666666,82.16666666666667,0.6666666666666666,4.0,36.333333333333336,236.66666666666666,173.33333333333334,0.16666666666666666,1.8333333333333333,25
366,WAS,9,16.625,168.5,87.625,0.5,3.25,24.875,252.75,102.0,0.625,2.5,20
367,WAS,10,17.0,190.33333333333334,82.0,0.7777777777777778,3.111111111111111,26.666666666666668,216.77777777777777,131.66666666666666,0.5555555555555556,1.2222222222222223,27
368,WAS,11,18.0,208.8,82.7,0.7,3.0,25.0,238.6,119.5,0.8,1.1,20
369,WAS,12,18.181818181818183,204.45454545454547,90.0909090909091,0.7272727272727273,2.909090909090909,28.90909090909091,211.45454545454547,139.8181818181818,0.2727272727272727,1.7272727272727273,41
370,WAS,13,20.083333333333332,200.41666666666666,97.75,0.75,2.9166666666666665,15.666666666666666,177.08333333333334,96.91666666666667,1.3333333333333333,3.4166666666666665,23
371,WAS,14,20.307692307692307,206.0,93.6923076923077,0.6923076923076923,2.923076923076923,22.153846153846153,203.0,98.23076923076923,0.7692307692307693,1.6153846153846154,23
372,WAS,15,20.5,198.07142857142858,94.0,0.7142857142857143,2.857142857142857,23.142857142857142,273.7857142857143,88.64285714285714,0.7857142857142857,2.5714285714285716,15
373,WAS,16,20.133333333333333,202.8,93.33333333333333,0.8,2.933333333333333,23.733333333333334,223.73333333333332,111.46666666666667,0.3333333333333333,1.6,13
374,WAS,17,19.6875,207.5,94.25,0.875,2.9375,24.875,228.3125,119.3125,0.375,2.875,-1
375,PHI,2,17.0,208.0,57.0,2.0,8.0,17.0,244.0,136.0,0.0,3.0,19
376,PHI,3,18.0,225.0,89.0,2.0,4.0,25.5,213.0,185.0,0.5,1.0,23
377,PHI,4,19.666666666666668,218.66666666666666,116.66666666666667,2.0,3.6666666666666665,15.333333333333334,187.33333333333334,116.66666666666667,0.6666666666666666,1.6666666666666667,25
378,PHI,5,21.0,207.5,110.75,1.75,3.5,14.5,177.0,40.5,1.0,3.75,29
379,PHI,6,22.6,214.4,107.4,1.8,3.8,15.2,243.0,92.0,0.6,3.2,28
380,PHI,7,23.5,207.0,121.83333333333333,1.5,4.166666666666667,25.333333333333332,235.5,106.5,0.6666666666666666,2.5,22
381,PHI,8,23.285714285714285,226.85714285714286,118.14285714285714,1.4285714285714286,4.0,34.714285714285715,229.85714285714286,178.28571428571428,0.14285714285714285,1.8571428571428572,23
382,PHI,10,20.666666666666668,187.88888888888889,105.11111111111111,1.3333333333333333,3.5555555555555554,24.333333333333332,265.22222222222223,94.77777777777777,0.8888888888888888,2.4444444444444446,17
383,PHI,11,20.3,188.1,110.2,1.2,3.5,24.4,227.0,94.4,0.7,2.2,17
384,PHI,12,20.0,190.0,109.81818181818181,1.2727272727272727,3.6363636363636362,26.09090909090909,312.45454545454544,82.9090909090909,0.8181818181818182,2.272727272727273,17
385,PHI,13,19.75,189.16666666666666,106.5,1.25,3.8333333333333335,23.583333333333332,211.25,104.83333333333333,0.5833333333333334,2.0,16
386,PHI,14,19.46153846153846,187.0,107.3076923076923,1.2307692307692308,4.076923076923077,18.53846153846154,196.3846153846154,70.23076923076923,1.0,2.769230769230769,24
387,PHI,15,19.785714285714285,185.57142857142858,117.21428571428571,1.1428571428571428,3.7857142857142856,21.642857142857142,208.85714285714286,111.0,0.7142857142857143,2.642857142857143,26
388,PHI,16,20.2,193.53333333333333,117.2,1.0666666666666667,3.933333333333333,28.866666666666667,207.0,151.0,0.4666666666666667,1.7333333333333334,17
389,PHI,17,20.0,201.8125,119.3125,1.125,3.875,19.6875,185.625,105.4375,0.875,2.75,-1
390,NWE,2,21.0,140.0,217.0,0.0,2.0,25.0,434.0,72.0,1.0,2.0,30
391,NWE,3,25.5,268.5,142.0,0.5,1.5,27.0,285.5,120.5,0.5,0.5,36
392,NWE,4,29.0,231.0,178.0,0.6666666666666666,1.6666666666666667,20.0,202.66666666666666,153.0,0.6666666666666666,3.3333333333333335,10
393,NWE,6,19.4,173.0,143.8,1.0,1.4,19.6,205.0,87.2,0.2,2.0,12
394,NWE,7,18.166666666666668,172.66666666666666,139.33333333333334,1.1666666666666667,1.8333333333333333,21.666666666666668,212.66666666666666,108.33333333333333,0.6666666666666666,1.6666666666666667,6
395,NWE,8,16.428571428571427,169.0,132.85714285714286,1.5714285714285714,1.8571428571428572,25.428571428571427,232.57142857142858,126.85714285714286,0.5714285714285714,2.4285714285714284,21
396,NWE,9,17.0,168.0,139.75,1.375,1.875,29.75,282.75,116.125,0.875,1.375,30
397,NWE,10,18.444444444444443,179.77777777777777,141.88888888888889,1.2222222222222223,1.6666666666666667,15.777777777777779,198.33333333333334,90.44444444444444,0.4444444444444444,2.6666666666666665,23
398,NWE,11,18.9,175.3,145.0,1.1,1.6,25.2,217.5,150.7,0.2,1.9,20
399,NWE,12,19.0,191.0909090909091,139.63636363636363,1.0,1.6363636363636365,21.636363636363637,220.9090909090909,113.36363636363636,0.7272727272727273,2.272727272727273,20
400,NWE,13,19.083333333333332,180.91666666666666,137.16666666666666,1.0833333333333333,1.75,25.0,203.91666666666666,110.41666666666667,0.5,1.6666666666666667,45
401,NWE,14,21.076923076923077,176.69230769230768,139.30769230769232,1.0,1.6923076923076923,18.692307692307693,183.0,85.92307692307692,0.9230769230769231,2.769230769230769,3
402,NWE,15,19.785714285714285,172.14285714285714,137.0,1.0,2.0,17.5,224.78571428571428,111.64285714285714,1.1428571428571428,2.4285714285714284,12
403,NWE,16,19.266666666666666,173.06666666666666,135.66666666666666,0.9333333333333333,2.066666666666667,22.666666666666668,219.06666666666666,113.26666666666667,0.8,2.2666666666666666,9
404,NWE,17,18.625,165.75,136.25,0.875,2.125,26.8125,260.6875,101.625,0.625,1.75,-1
405,DEN,2,14.0,216.0,107.0,0.0,0.0,16.0,262.0,29.0,2.0,3.0,21
406,DEN,3,17.5,215.5,105.5,0.5,3.5,25.5,264.5,84.5,1.0,3.0,10
407,DEN,4,15.0,205.0,84.33333333333333,1.0,4.333333333333333,31.333333333333332,239.0,133.0,0.3333333333333333,2.0,37
408,DEN,6,16.4,171.4,74.0,1.2,2.6,18.4,187.0,92.2,0.8,1.2,18
409,DEN,7,16.666666666666668,170.16666666666666,84.16666666666667,1.3333333333333333,2.5,21.166666666666668,208.0,145.33333333333334,1.1666666666666667,2.1666666666666665,16
410,DEN,8,16.571428571428573,179.28571428571428,97.42857142857143,1.4285714285714286,2.5714285714285716,22.0,217.0,96.85714285714286,0.42857142857142855,1.8571428571428572,31
411,DEN,9,18.375,187.25,98.75,1.375,2.5,28.0,311.375,99.25,0.75,1.625,27
412,DEN,10,19.333333333333332,200.0,99.22222222222223,1.3333333333333333,2.3333333333333335,25.444444444444443,237.44444444444446,105.33333333333333,0.3333333333333333,1.0,12
413,DEN,11,18.6,204.7,95.9,1.6,2.3,18.2,219.4,115.3,0.8,2.2,20
414,DEN,12,18.727272727272727,210.63636363636363,104.36363636363636,1.5454545454545454,2.090909090909091,20.181818181818183,207.1818181818182,67.54545454545455,1.0,2.909090909090909,3
415,DEN,13,17.416666666666668,194.08333333333334,104.0,1.5833333333333333,2.0,19.833333333333332,213.16666666666666,117.5,1.0,1.6666666666666667,16
416,DEN,14,17.307692307692307,190.76923076923077,109.76923076923077,1.6153846153846154,1.8461538461538463,23.076923076923077,230.07692307692307,106.23076923076923,0.38461538461538464,1.3846153846153846,32
417,DEN,15,18.357142857142858,196.35714285714286,108.78571428571429,1.5,1.7857142857142858,22.928571428571427,226.5,111.35714285714286,0.8571428571428571,2.2142857142857144,19
418,DEN,16,18.4,190.93333333333334,110.86666666666666,1.4,1.8666666666666667,25.933333333333334,206.53333333333333,115.53333333333333,0.6666666666666666,1.6,16
419,DEN,17,18.25,195.4375,112.25,1.4375,1.875,27.9375,243.0,118.1875,0.625,1.1875,-1
420,CIN,2,13.0,173.0,122.0,1.0,3.0,38.0,270.0,111.0,0.0,2.0,30
421,CIN,3,21.5,229.0,95.0,0.5,3.0,32.0,208.5,135.5,0.0,2.0,23
422,CIN,4,22.0,238.0,79.33333333333333,0.3333333333333333,4.666666666666667,28.0,248.0,116.33333333333333,0.6666666666666666,1.0,33
423,CIN,5,24.75,253.5,110.75,0.5,3.75,18.25,270.0,97.5,0.5,2.25,3
424,CIN,6,20.4,229.8,102.6,0.6,4.4,17.6,179.6,86.4,1.8,2.2,27
425,CIN,7,21.5,241.5,101.83333333333333,0.6666666666666666,4.0,31.166666666666668,271.6666666666667,94.0,1.0,2.3333333333333335,34
426,CIN,8,23.285714285714285,262.2857142857143,98.85714285714286,0.7142857142857143,4.0,21.857142857142858,233.14285714285714,111.28571428571429,1.2857142857142858,1.0,31
427,CIN,10,21.555555555555557,231.66666666666666,90.0,0.5555555555555556,3.111111111111111,17.88888888888889,190.77777777777777,91.33333333333333,1.2222222222222223,3.5555555555555554,10
428,CIN,11,20.4,227.0,94.9,0.5,3.2,21.8,175.2,113.4,0.8,2.8,9
429,CIN,12,19.363636363636363,224.72727272727272,92.63636363636364,0.5454545454545454,3.272727272727273,21.454545454545453,234.27272727272728,91.72727272727273,0.7272727272727273,2.272727272727273,17
430,CIN,13,19.166666666666668,215.58333333333334,88.25,0.5833333333333334,3.1666666666666665,17.083333333333332,219.75,119.08333333333333,0.9166666666666666,2.0833333333333335,7
431,CIN,14,18.23076923076923,211.0,84.53846153846153,0.6923076923076923,3.3846153846153846,30.23076923076923,199.15384615384616,154.92307692307693,0.38461538461538464,1.6923076923076923,7
432,CIN,15,17.428571428571427,210.78571428571428,85.71428571428571,0.6428571428571429,3.2857142857142856,16.928571428571427,187.71428571428572,93.71428571428571,1.2142857142857142,3.2142857142857144,27
433,CIN,16,18.066666666666666,201.93333333333334,90.13333333333334,0.6,3.2,25.733333333333334,235.26666666666668,140.46666666666667,0.2,2.1333333333333333,37
434,CIN,17,19.25,212.5,95.0625,0.5625,3.0,18.75,218.0,99.5625,0.5,2.4375,-1
435,JAX,2,27.0,150.0,91.0,0.0,4.0,14.0,216.0,107.0,0.0,0.0,30
436,JAX,3,28.5,232.5,128.0,1.0,3.0,26.0,275.5,164.5,0.0,1.5,13
437,JAX,4,23.333333333333332,237.0,109.33333333333333,1.0,3.3333333333333335,24.666666666666668,210.66666666666666,180.66666666666666,1.0,1.6666666666666667,25
438,JAX,5,23.75,262.75,104.25,1.0,3.25,31.5,211.5,181.75,0.0,2.5,14
439,JAX,6,21.8,268.0,98.4,0.8,3.4,25.4,187.8,136.2,0.8,1.0,16
440,JAX,7,20.833333333333332,261.8333333333333,89.33333333333333,0.8333333333333334,3.0,20.833333333333332,227.5,89.66666666666667,0.5,1.3333333333333333,29
441,JAX,9,19.25,215.625,84.5,0.625,2.875,27.125,220.25,145.125,0.125,2.0,25
442,JAX,10,19.88888888888889,223.66666666666666,87.88888888888889,0.6666666666666666,2.7777777777777777,22.666666666666668,208.33333333333334,98.66666666666667,0.3333333333333333,1.8888888888888888,20
443,JAX,11,19.9,216.4,90.0,0.7,2.8,17.1,190.2,96.1,1.1,3.6,3
444,JAX,12,18.363636363636363,208.8181818181818,88.45454545454545,1.0,2.727272727272727,23.727272727272727,225.36363636363637,95.45454545454545,0.8181818181818182,2.4545454545454546,25
445,JAX,13,18.916666666666668,211.0,92.75,0.9166666666666666,2.5,25.416666666666668,239.5,110.66666666666667,0.75,1.5833333333333333,24
446,JAX,14,19.307692307692307,215.23076923076923,95.15384615384616,1.0,2.4615384615384617,25.076923076923077,253.3846153846154,106.84615384615384,0.8461538461538461,1.0769230769230769,10
447,JAX,15,18.642857142857142,218.64285714285714,94.85714285714286,1.0,2.2857142857142856,19.5,219.14285714285714,105.5,0.5714285714285714,2.0,14
448,JAX,16,18.333333333333332,217.73333333333332,92.66666666666667,0.9333333333333333,2.466666666666667,21.2,217.66666666666666,110.6,0.5333333333333333,2.2,17
449,JAX,17,18.25,216.8125,91.625,1.0,2.375,21.75,227.25,87.1875,0.9375,2.125,-1
450,NYG,2,16.0,262.0,29.0,2.0,3.0,23.0,288.0,138.0,1.0,1.0,13
451,NYG,3,14.5,241.0,52.0,1.5,3.5,18.5,198.5,142.0,0.5,1.5,9
452,NYG,4,12.666666666666666,215.66666666666666,56.666666666666664,1.3333333333333333,3.0,23.666666666666668,253.33333333333334,119.33333333333333,1.0,2.3333333333333335,9
453,NYG,5,11.75,201.5,76.5,1.25,3.5,36.5,258.0,172.5,0.25,2.0,34
454,NYG,6,16.2,203.4,79.0,1.0,3.2,28.4,226.8,129.6,1.2,3.0,20
455,NYG,7,16.833333333333332,187.5,87.83333333333333,1.0,2.8333333333333335,29.166666666666668,229.66666666666666,125.5,0.3333333333333333,3.5,21
456,NYG,8,17.428571428571427,184.28571428571428,98.14285714285714,1.0,2.857142857142857,20.285714285714285,225.28571428571428,66.0,1.2857142857142858,3.5714285714285716,23
457,NYG,9,18.125,193.25,98.5,1.125,2.875,20.625,162.625,107.875,1.0,2.75,23
458,NYG,10,18.666666666666668,192.22222222222223,106.0,1.0,3.111111111111111,22.77777777777778,186.11111111111111,116.22222222222223,0.3333333333333333,3.111111111111111,27
459,NYG,12,17.727272727272727,178.27272727272728,100.45454545454545,0.8181818181818182,2.8181818181818183,24.545454545454547,231.54545454545453,123.54545454545455,0.8181818181818182,1.1818181818181819,19
460,NYG,13,17.833333333333332,183.75,103.91666666666667,0.75,2.5833333333333335,25.333333333333332,301.4166666666667,81.83333333333333,0.8333333333333334,2.5833333333333335,17
461,NYG,14,17.76923076923077,177.30769230769232,110.53846153846153,0.7692307692307693,2.5384615384615383,22.76923076923077,218.69230769230768,113.53846153846153,0.7692307692307693,2.230769230769231,7
462,NYG,15,17.0,170.42857142857142,108.21428571428571,0.7142857142857143,2.9285714285714284,26.285714285714285,231.21428571428572,105.92857142857143,0.7142857142857143,2.4285714285714284,6
463,NYG,16,16.266666666666666,173.33333333333334,105.93333333333334,0.6666666666666666,2.8,19.133333333333333,218.2,102.6,0.5333333333333333,2.2,13
464,NYG,17,16.0625,175.9375,102.6875,0.625,3.0,28.125,214.4375,151.0,0.5625,1.8125,-1
465,NYJ,2,17.0,202.0,52.0,1.0,3.0,24.0,224.0,180.0,1.0,2.0,13
466,NYJ,3,15.0,187.5,78.0,0.5,2.0,19.0,122.5,85.5,1.5,3.5,7
467,NYJ,4,12.333333333333334,175.33333333333334,88.33333333333333,1.3333333333333333,2.0,23.333333333333332,277.6666666666667,102.33333333333333,0.3333333333333333,1.3333333333333333,28
468,NYJ,5,16.25,179.5,98.5,1.0,3.0,23.0,237.5,124.5,0.25,2.75,10
469,NYJ,6,15.0,176.0,103.4,0.8,3.0,22.6,253.6,126.0,0.8,2.8,0
470,NYJ,7,12.5,171.33333333333334,105.33333333333333,0.8333333333333334,3.0,28.0,256.1666666666667,131.33333333333334,0.3333333333333333,1.8333333333333333,10
471,NYJ,8,12.142857142857142,159.85714285714286,104.57142857142857,1.0,3.4285714285714284,20.428571428571427,211.71428571428572,149.85714285714286,1.2857142857142858,2.2857142857142856,9
472,NYJ,9,11.75,155.875,103.125,0.875,3.125,20.875,189.75,122.875,1.125,1.25,27
473,NYJ,11,12.1,150.4,89.0,0.8,2.6,24.5,209.1,105.7,0.4,1.6,28
474,NYJ,12,13.545454545454545,154.54545454545453,89.63636363636364,0.8181818181818182,2.4545454545454546,18.363636363636363,224.0,122.0,0.8181818181818182,2.0,3
475,NYJ,13,12.666666666666666,156.08333333333334,89.41666666666667,0.9166666666666666,2.5,26.583333333333332,242.91666666666666,103.91666666666667,0.75,1.0,28
476,NYJ,14,13.846153846153847,157.15384615384616,98.38461538461539,0.9230769230769231,2.5384615384615383,24.692307692307693,285.9230769230769,90.15384615384616,0.8461538461538461,2.5384615384615383,3
477,NYJ,15,13.071428571428571,154.21428571428572,96.28571428571429,0.8571428571428571,2.5714285714285716,17.571428571428573,178.0,87.42857142857143,0.9285714285714286,3.0,23
478,NYJ,16,13.733333333333333,157.0,96.06666666666666,0.8,2.533333333333333,24.933333333333334,230.06666666666666,103.8,0.6666666666666666,2.3333333333333335,23
479,NYJ,17,14.3125,159.8125,98.25,0.75,2.5,21.1875,207.375,124.5,1.0,1.3125,-1
